x,y
1904.843,100.1459
1905.325,100.1429
1905.807,100.1413
1906.289,100.1404
1906.771,100.1397
1907.254,100.1394
1907.736,100.1405
1908.218,100.1441
1908.7,100.1506
1909.182,100.1592
1909.664,100.1685
1910.146,100.1763
1910.628,100.1811
1911.111,100.1824
1911.593,100.1807
1912.075,100.177
1912.557,100.1726
1913.039,100.1679
1913.521,100.1629
1914.003,100.1575
1914.485,100.1512
1914.968,100.1447
1915.45,100.1387
1915.932,100.1345
1916.414,100.1329
1916.896,100.1344
1917.378,100.1385
1917.86,100.1441
1918.342,100.15
1918.824,100.1554
1919.307,100.1598
1919.789,100.163
1920.271,100.1647
1920.753,100.1648
1921.235,100.1628
1921.717,100.1588
1922.199,100.1536
1922.681,100.1482
1923.163,100.1441
1923.646,100.1423
1924.128,100.1426
1924.61,100.1444
1925.092,100.1467
1925.574,100.1486
1926.056,100.1502
1926.538,100.1521
1927.02,100.1553
1927.503,100.1603
1927.985,100.167
1928.467,100.1743
1928.949,100.1809
1929.431,100.1859
1929.913,100.1892
1930.395,100.1919
1930.877,100.1955
1931.359,100.201
1931.842,100.2084
1932.324,100.2164
1932.806,100.2228
1933.288,100.2256
1933.77,100.2239
1934.252,100.2187
1934.734,100.2119
1935.216,100.2059
1935.698,100.2026
1936.181,100.2023
1936.663,100.204
1937.145,100.2056
1937.627,100.2053
1938.109,100.2019
1938.591,100.1953
1939.073,100.1864
1939.555,100.1766
1940.038,100.1674
1940.52,100.1604
1941.002,100.1564
1941.484,100.1563
1941.966,100.1599
1942.448,100.1663
1942.93,100.1739
1943.412,100.1806
1943.895,100.1846
1944.377,100.1849
1944.859,100.1818
1945.341,100.1769
1945.823,100.1722
1946.305,100.17
1946.787,100.1714
1947.269,100.1761
1947.751,100.1829
1948.234,100.1899
1948.716,100.1956
1949.198,100.1994
1949.68,100.2015
1950.162,100.2029
1950.644,100.2043
1951.126,100.2063
1951.608,100.2085
1952.09,100.2108
1952.573,100.2126
1953.055,100.2142
1953.537,100.2158
1954.019,100.2176
1954.501,100.2194
1954.983,100.2207
1955.465,100.2209
1955.947,100.22
1956.43,100.2186
1956.912,100.2182
1957.394,100.2201
1957.876,100.2245
1958.358,100.2301
1958.84,100.2342
1959.322,100.2338
1959.804,100.2266
1960.286,100.2125
1960.769,100.1941
1961.251,100.1759
1961.733,100.162
1962.215,100.1552
1962.697,100.1561
1963.179,100.1626
1963.661,100.1713
1964.143,100.1789
1964.625,100.1834
1965.108,100.1844
1965.59,100.1824
1966.072,100.1791
1966.554,100.1754
1967.036,100.172
1967.518,100.1694
1968,100.1678
1968.482,100.1679
1968.965,100.1699
1969.447,100.1738
1969.929,100.1783
1970.411,100.1813
1970.893,100.1802
1971.375,100.1735
1971.857,100.1609
1972.339,100.1441
1972.822,100.1258
1973.304,100.1088
1973.786,100.095
1974.268,100.0841
1974.75,100.074
1975.232,100.062
1975.714,100.0455
1976.196,100.023
1976.678,99.9949
1977.161,99.96293
1977.643,99.92989
1978.125,99.89901
1978.607,99.87367
1979.089,99.85674
1979.571,99.85015
1980.053,99.85462
1980.535,99.86925
1981.017,99.89153
1981.5,99.91776
1981.982,99.94383
1982.464,99.96603
1982.946,99.98185
1983.428,99.99068
1983.91,99.99353
1984.392,99.99233
1984.874,99.98901
1985.357,99.98513
1985.839,99.98156
1986.321,99.97868
1986.803,99.97662
1987.285,99.97569
1987.767,99.97603
1988.249,99.97737
1988.731,99.9791
1989.214,99.98018
1989.696,99.97985
1990.178,99.97823
1990.66,99.97665
1991.142,99.97745
1991.624,99.98315
1992.106,99.9952
1992.588,100.0133
1993.07,100.0351
1993.552,100.0572
1994.035,100.0762
1994.517,100.0902
1994.999,100.0989
1995.481,100.1037
1995.963,100.1064
1996.445,100.1086
1996.927,100.1107
1997.409,100.1124
1997.892,100.1126
1998.374,100.1109
1998.856,100.1074
1999.338,100.1036
1999.82,100.101
2000.302,100.101
2000.784,100.1043
2001.266,100.1106
2001.749,100.1191
2002.231,100.1289
2002.713,100.1387
2003.195,100.1476
2003.677,100.1539
2004.159,100.1556
2004.641,100.1503
2005.123,100.1364
2005.605,100.1138
2006.088,100.0841
2006.57,100.0515
2007.052,100.0209
2007.534,99.99657
2008.016,99.98135
2008.498,99.97583
2008.98,99.97876
2009.462,99.98792
2009.944,100.0013
2010.427,100.0175
2010.909,100.0354
2011.391,100.0542
2011.873,100.0723
2012.355,100.0872
2012.837,100.0968
2013.319,100.0993
2013.801,100.0947
2014.284,100.0846
2014.766,100.072
2015.248,100.0603
2015.73,100.052
2016.212,100.0482
2016.694,100.0485
2017.176,100.0519
2017.658,100.0566
2018.141,100.0616
2018.623,100.0658
2019.105,100.0686
2019.587,100.0691
2020.069,100.0668
2020.551,100.0615
2021.033,100.0534
2021.515,100.0441
2021.997,100.0354
2022.479,100.0288
2022.962,100.0253
2023.444,100.0246
2023.926,100.0255
2024.408,100.0269
2024.89,100.0281
2025.372,100.0293
2025.854,100.0314
2026.336,100.0349
2026.819,100.0392
2027.301,100.0426
2027.783,100.0428
2028.265,100.0375
2028.747,100.0257
2029.229,100.0085
2029.711,99.9885
2030.193,99.96828
2030.676,99.94996
2031.158,99.9341
2031.64,99.92018
2032.122,99.90701
2032.604,99.89413
2033.086,99.88209
2033.568,99.87241
2034.05,99.86678
2034.532,99.866
2035.015,99.86958
2035.497,99.87595
2035.979,99.88328
2036.461,99.89014
2036.943,99.89645
2037.425,99.9032
2037.907,99.91157
2038.389,99.92235
2038.871,99.93493
2039.354,99.94754
2039.836,99.95802
2040.318,99.96451
2040.8,99.96645
2041.282,99.96453
2041.764,99.96038
2042.246,99.95569
2042.728,99.95167
2043.211,99.94861
2043.693,99.94624
2044.175,99.94373
2044.657,99.94019
2045.139,99.93445
2045.621,99.92527
2046.103,99.91132
2046.585,99.8917
2047.068,99.86666
2047.55,99.83823
2048.032,99.81001
2048.514,99.7869
2048.996,99.77345
2049.478,99.77235
2049.96,99.78368
2050.442,99.80477
2050.924,99.83093
2051.406,99.85691
2051.889,99.87873
2052.371,99.89422
2052.853,99.90334
2053.335,99.90761
2053.817,99.90901
2054.299,99.90927
2054.781,99.9092
2055.263,99.90917
2055.746,99.9091
2056.228,99.9092
2056.71,99.90966
2057.192,99.91079
2057.674,99.91255
2058.156,99.91464
2058.638,99.9165
2059.12,99.91767
2059.603,99.91822
2060.084,99.91869
2060.567,99.91988
2061.049,99.92255
2061.531,99.92678
2062.013,99.93198
2062.495,99.93713
2062.977,99.94125
2063.459,99.9438
2063.941,99.94489
2064.424,99.94515
2064.906,99.94516
2065.388,99.94526
2065.87,99.94516
2066.352,99.94424
2066.834,99.94213
2067.316,99.93895
2067.798,99.93533
2068.281,99.9323
2068.763,99.93072
2069.245,99.93069
2069.727,99.9316
2070.209,99.93227
2070.691,99.9315
2071.173,99.92873
2071.655,99.9242
2072.138,99.91887
2072.62,99.91412
2073.102,99.911
2073.584,99.90996
2074.066,99.9108
2074.548,99.91274
2075.03,99.91505
2075.512,99.91699
2075.995,99.91835
2076.477,99.91914
2076.959,99.9196
2077.441,99.91992
2077.923,99.92043
2078.405,99.92138
2078.887,99.92307
2079.369,99.92558
2079.852,99.92889
2080.333,99.93249
2080.816,99.93556
2081.298,99.93718
2081.78,99.93661
2082.262,99.93361
2082.744,99.9285
2083.226,99.92217
2083.708,99.91582
2084.19,99.91047
2084.673,99.90682
2085.155,99.90532
2085.637,99.90603
2086.119,99.90909
2086.601,99.91457
2087.083,99.92258
2087.565,99.93306
2088.047,99.94561
2088.53,99.95959
2089.012,99.97414
2089.494,99.98853
2089.976,100.0023
2090.458,100.0152
2090.94,100.027
2091.422,100.0372
2091.904,100.0449
2092.386,100.0486
2092.869,100.0469
2093.351,100.0391
2093.833,100.0253
2094.315,100.0071
2094.797,99.98658
2095.279,99.96635
2095.761,99.94821
2096.243,99.933
2096.726,99.92068
2097.208,99.91058
2097.69,99.90222
2098.172,99.8956
2098.654,99.89136
2099.136,99.89039
2099.618,99.89349
2100.1,99.9007
2100.583,99.91119
2101.064,99.92337
2101.547,99.93539
2102.029,99.94556
2102.511,99.95282
2102.993,99.95684
2103.475,99.95808
2103.957,99.95748
2104.439,99.95614
2104.921,99.95512
2105.404,99.95522
2105.886,99.95673
2106.368,99.95941
2106.85,99.96241
2107.332,99.96465
2107.814,99.96488
2108.296,99.96239
2108.778,99.9571
2109.26,99.94982
2109.743,99.94189
2110.225,99.93494
2110.707,99.93039
2111.189,99.92892
2111.671,99.93052
2112.153,99.93468
2112.635,99.94056
2113.117,99.94746
2113.6,99.95502
2114.082,99.96311
2114.564,99.97168
2115.046,99.98072
2115.528,99.98982
2116.01,99.9986
2116.492,100.0067
2116.974,100.0137
2117.457,100.0199
2117.938,100.0252
2118.421,100.0302
2118.903,100.0349
2119.385,100.0394
2119.867,100.0435
2120.349,100.0473
2120.831,100.0511
2121.313,100.055
2121.795,100.0595
2122.278,100.0649
2122.76,100.0714
2123.242,100.0787
2123.724,100.0868
2124.206,100.0954
2124.688,100.1042
2125.17,100.1131
2125.652,100.122
2126.135,100.1308
2126.617,100.1393
2127.099,100.1477
2127.581,100.1562
2128.063,100.1656
2128.545,100.1762
2129.027,100.1885
2129.509,100.2021
2129.992,100.216
2130.474,100.2285
2130.956,100.2377
2131.438,100.2419
2131.92,100.2401
2132.402,100.2324
2132.884,100.2199
2133.366,100.204
2133.849,100.1866
2134.331,100.1693
2134.813,100.154
2135.295,100.1418
2135.777,100.1341
2136.259,100.1318
2136.741,100.1348
2137.223,100.1426
2137.706,100.1535
2138.188,100.1654
2138.67,100.176
2139.152,100.1837
2139.634,100.1877
2140.116,100.1884
2140.598,100.1869
2141.08,100.1843
2141.562,100.1815
2142.044,100.1788
2142.527,100.176
2143.009,100.1727
2143.491,100.1689
2143.973,100.1648
2144.455,100.1608
2144.937,100.1576
2145.419,100.1557
2145.901,100.1554
2146.384,100.1568
2146.866,100.1602
2147.348,100.1656
2147.83,100.1733
2148.312,100.1831
2148.794,100.1945
2149.276,100.2068
2149.758,100.2192
2150.24,100.231
2150.723,100.2423
2151.205,100.2533
2151.687,100.2644
2152.169,100.2758
2152.651,100.2867
2153.133,100.2955
2153.615,100.3003
2154.097,100.2993
2154.58,100.2913
2155.062,100.276
2155.544,100.2537
2156.026,100.2246
2156.508,100.1889
2156.99,100.1466
2157.472,100.0987
2157.954,100.0473
2158.437,99.99589
2158.918,99.94923
2159.401,99.91089
2159.883,99.88272
2160.365,99.86388
2160.847,99.8512
2161.329,99.84074
2161.811,99.82925
2162.293,99.81564
2162.775,99.80127
2163.258,99.78938
2163.74,99.78306
2164.222,99.78466
2164.704,99.79432
2165.186,99.81031
2165.668,99.82953
2166.15,99.84895
2166.632,99.86618
2167.115,99.87993
2167.597,99.89006
2168.079,99.89671
2168.561,99.90015
2169.043,99.90079
2169.525,99.89933
2170.007,99.89677
2170.489,99.89478
2170.971,99.895
2171.454,99.89857
2171.936,99.90582
2172.418,99.9159
2172.9,99.92733
2173.382,99.93858
2173.864,99.94844
2174.346,99.95653
2174.828,99.96301
2175.311,99.96798
2175.792,99.97109
2176.275,99.97157
2176.757,99.96838
2177.239,99.9613
2177.721,99.95108
2178.203,99.9398
2178.685,99.93008
2179.167,99.92465
2179.649,99.92493
2180.132,99.93074
2180.614,99.94032
2181.096,99.95119
2181.578,99.96055
2182.06,99.96637
2182.542,99.96773
2183.024,99.96461
2183.506,99.95771
2183.989,99.9481
2184.471,99.9371
2184.953,99.92619
2185.435,99.91691
2185.917,99.9109
2186.399,99.90903
2186.881,99.9115
2187.363,99.91733
2187.846,99.92462
2188.328,99.93085
2188.81,99.93374
2189.292,99.93165
2189.774,99.924
2190.256,99.91143
2190.738,99.89512
2191.22,99.87693
2191.703,99.85894
2192.185,99.84335
2192.667,99.83244
2193.149,99.82813
2193.631,99.8317
2194.113,99.84331
2194.595,99.86176
2195.077,99.88454
2195.56,99.90816
2196.042,99.92945
2196.524,99.94564
2197.006,99.9553
2197.488,99.9586
2197.97,99.95658
2198.452,99.95061
2198.934,99.94214
2199.417,99.93239
2199.898,99.92209
2200.381,99.912
2200.863,99.90283
2201.345,99.895
2201.827,99.88854
2202.309,99.88304
2202.791,99.87764
2203.273,99.87154
2203.755,99.86453
2204.238,99.85739
2204.72,99.85192
2205.202,99.8501
2205.684,99.85336
2206.166,99.86168
2206.648,99.87334
2207.13,99.88504
2207.612,99.89315
2208.094,99.89503
2208.577,99.8898
2209.059,99.87882
2209.541,99.86514
2210.023,99.85233
2210.505,99.84338
2210.987,99.83969
2211.469,99.84103
2211.951,99.84579
2212.434,99.85194
2212.916,99.85777
2213.398,99.8625
2213.88,99.86623
2214.362,99.86984
2214.844,99.87418
2215.326,99.87984
2215.808,99.8868
2216.291,99.89436
2216.772,99.90141
2217.255,99.90677
2217.737,99.90961
2218.219,99.90936
2218.701,99.9062
2219.183,99.90075
2219.665,99.89374
2220.147,99.88619
2220.629,99.87859
2221.112,99.87123
2221.594,99.8642
2222.076,99.85753
2222.558,99.85147
2223.04,99.84688
2223.522,99.84474
2224.004,99.84598
2224.486,99.85103
2224.969,99.85936
2225.451,99.86972
2225.933,99.88013
2226.415,99.88856
2226.897,99.89366
2227.379,99.89499
2227.861,99.8931
2228.343,99.88922
2228.825,99.88476
2229.308,99.88089
2229.79,99.87808
2230.272,99.8764
2230.754,99.87558
2231.236,99.87528
2231.718,99.87518
2232.2,99.87518
2232.682,99.8751
2233.165,99.87474
2233.646,99.87391
2234.129,99.87238
2234.611,99.87003
2235.093,99.86694
2235.575,99.8633
2236.057,99.85931
2236.539,99.855
2237.021,99.85057
2237.503,99.84603
2237.986,99.84177
2238.468,99.83829
2238.95,99.83604
2239.432,99.83528
2239.914,99.83578
2240.396,99.83673
2240.878,99.83692
2241.36,99.83549
2241.843,99.83205
2242.325,99.82732
2242.807,99.82285
2243.289,99.82052
2243.771,99.82184
2244.253,99.82735
2244.735,99.83617
2245.217,99.84644
2245.7,99.85601
2246.182,99.86299
2246.664,99.86652
2247.146,99.8669
2247.628,99.8652
2248.11,99.8628
2248.592,99.86078
2249.074,99.8596
2249.557,99.85912
2250.039,99.85889
2250.521,99.85836
2251.003,99.85722
2251.485,99.85538
2251.967,99.853
2252.449,99.85023
2252.931,99.84732
2253.414,99.8444
2253.896,99.84176
2254.378,99.8397
2254.86,99.83851
2255.342,99.83833
2255.824,99.839
2256.306,99.84038
2256.788,99.84214
2257.271,99.84414
2257.752,99.84666
2258.235,99.85012
2258.717,99.85511
2259.199,99.86174
2259.681,99.8696
2260.163,99.87758
2260.645,99.88419
2261.127,99.88778
2261.609,99.88734
2262.092,99.88268
2262.574,99.87451
2263.056,99.86418
2263.538,99.85326
2264.02,99.8432
2264.502,99.83464
2264.984,99.82761
2265.466,99.82182
2265.948,99.8165
2266.431,99.8112
2266.913,99.80581
2267.395,99.80058
2267.877,99.79634
2268.359,99.79394
2268.841,99.79412
2269.323,99.79719
2269.805,99.80283
2270.288,99.81012
2270.77,99.81767
2271.252,99.8242
2271.734,99.82869
2272.216,99.83076
2272.698,99.8308
2273.18,99.82951
2273.662,99.82776
2274.145,99.82593
2274.626,99.82387
2275.109,99.82092
2275.591,99.81627
2276.073,99.80944
2276.555,99.80058
2277.037,99.7907
2277.519,99.78126
2278.001,99.77353
2278.483,99.76836
2278.966,99.76577
2279.448,99.76497
2279.93,99.76462
2280.412,99.76354
2280.894,99.76096
2281.376,99.75671
2281.858,99.75128
2282.34,99.74544
2282.823,99.74007
2283.305,99.73585
2283.787,99.73317
2284.269,99.73224
2284.751,99.73292
2285.233,99.73498
2285.715,99.73805
2286.197,99.74168
2286.679,99.74537
2287.162,99.74883
2287.644,99.75191
2288.126,99.75484
2288.608,99.75806
2289.09,99.76204
2289.572,99.76715
2290.054,99.77332
2290.536,99.78024
2291.019,99.78719
2291.5,99.79345
2291.983,99.79868
2292.465,99.80275
2292.947,99.80594
2293.429,99.80867
2293.911,99.81135
2294.393,99.81417
2294.875,99.81693
2295.357,99.81944
2295.84,99.82146
2296.322,99.82291
2296.804,99.82394
2297.286,99.82497
2297.768,99.82647
2298.25,99.82889
2298.732,99.83247
2299.214,99.83717
2299.697,99.84274
2300.179,99.84854
2300.661,99.85374
2301.143,99.85751
2301.625,99.85892
2302.107,99.85762
2302.589,99.8536
2303.071,99.84754
2303.554,99.84049
2304.036,99.83375
2304.518,99.82821
2305,99.82432
2305.482,99.82159
2305.964,99.81922
2306.446,99.81606
2306.928,99.81149
2307.411,99.80547
2307.893,99.79886
2308.375,99.7931
2308.857,99.78948
2309.339,99.78888
2309.821,99.79108
2310.303,99.795
2310.785,99.7989
2311.268,99.80092
2311.75,99.79994
2312.232,99.79563
2312.714,99.78873
2313.196,99.78059
2313.678,99.77276
2314.16,99.76625
2314.642,99.76143
2315.125,99.75769
2315.606,99.75401
2316.089,99.74901
2316.571,99.74191
2317.053,99.7326
2317.535,99.72202
2318.017,99.71179
2318.499,99.70372
2318.981,99.69926
2319.463,99.69872
2319.946,99.70124
2320.428,99.70483
2320.91,99.70737
2321.392,99.70733
2321.874,99.7044
2322.356,99.69999
2322.838,99.69651
2323.32,99.6968
2323.802,99.70274
2324.285,99.71485
2324.767,99.73196
2325.249,99.75176
2325.731,99.7714
2326.213,99.7886
2326.695,99.80211
2327.177,99.8119
2327.659,99.81886
2328.142,99.82445
2328.624,99.82984
2329.106,99.83562
2329.588,99.84175
2330.07,99.84744
2330.552,99.8519
2331.034,99.85432
2331.516,99.85439
2331.999,99.85224
2332.48,99.84843
2332.963,99.8438
2333.445,99.83934
2333.927,99.83615
2334.409,99.83503
2334.891,99.83643
2335.373,99.84022
2335.855,99.84576
2336.337,99.85201
2336.82,99.85783
2337.302,99.86249
2337.784,99.86568
2338.266,99.86758
2338.748,99.86852
2339.23,99.86886
2339.712,99.86846
2340.194,99.8669
2340.677,99.86363
2341.159,99.85844
2341.641,99.85175
2342.123,99.84479
2342.605,99.83908
2343.087,99.83626
2343.569,99.83739
2344.051,99.84254
2344.533,99.85075
2345.016,99.86045
2345.498,99.86974
2345.98,99.87695
2346.462,99.88116
2346.944,99.882
2347.426,99.87969
2347.908,99.8748
2348.39,99.86816
2348.873,99.86083
2349.354,99.85379
2349.837,99.8481
2350.319,99.84443
2350.801,99.84295
2351.283,99.84299
2351.765,99.8431
2352.247,99.84152
2352.729,99.83646
2353.211,99.82713
2353.694,99.81393
2354.176,99.79855
2354.658,99.78329
2355.14,99.7709
2355.622,99.76369
2356.104,99.76315
2356.586,99.7699
2357.068,99.7834
2357.551,99.80213
2358.033,99.82363
2358.515,99.84492
2358.997,99.86298
2359.479,99.87553
2359.961,99.88178
2360.443,99.88285
2360.925,99.88159
2361.408,99.88124
2361.89,99.88488
2362.372,99.89364
2362.854,99.90665
2363.336,99.92097
2363.818,99.933
2364.3,99.9396
2364.782,99.93928
2365.265,99.93256
2365.747,99.92168
2366.229,99.90967
2366.711,99.89915
2367.193,99.89187
2367.675,99.88837
2368.157,99.88807
2368.639,99.88979
2369.122,99.89225
2369.604,99.89441
2370.086,99.89557
2370.568,99.89544
2371.05,99.89408
2371.532,99.8919
2372.014,99.88953
2372.496,99.8877
2372.979,99.88705
2373.46,99.88802
2373.943,99.89065
2374.425,99.89456
2374.907,99.89917
2375.389,99.90379
2375.871,99.90784
2376.353,99.911
2376.835,99.91317
2377.317,99.9143
2377.8,99.91448
2378.282,99.91367
2378.764,99.91195
2379.246,99.9094
2379.728,99.90615
2380.21,99.90255
2380.692,99.89889
2381.174,99.89547
2381.656,99.89244
2382.139,99.88982
2382.621,99.88754
2383.103,99.88554
2383.585,99.88379
2384.067,99.88241
2384.549,99.88157
2385.031,99.88143
2385.513,99.88216
2385.996,99.88377
2386.478,99.88617
2386.96,99.88925
2387.442,99.89279
2387.924,99.89655
2388.406,99.90015
2388.888,99.90322
2389.37,99.90522
2389.853,99.90591
2390.334,99.90511
2390.817,99.90298
2391.299,99.89999
2391.781,99.89685
2392.263,99.894
2392.745,99.89186
2393.227,99.89044
2393.709,99.88944
2394.191,99.88854
2394.674,99.88744
2395.156,99.88625
2395.638,99.88513
2396.12,99.88449
2396.602,99.88459
2397.084,99.88544
2397.566,99.88678
2398.048,99.88816
2398.531,99.88911
2399.013,99.88937
2399.495,99.88892
2399.977,99.888
2400.459,99.88683
2400.941,99.88563
2401.423,99.88434
2401.905,99.88284
2402.387,99.88083
2402.87,99.87814
2403.352,99.87464
2403.834,99.87039
2404.316,99.86549
2404.798,99.86012
2405.28,99.85452
2405.762,99.84887
2406.244,99.84351
2406.727,99.83872
2407.208,99.83475
2407.691,99.83176
2408.173,99.82966
2408.655,99.82807
2409.137,99.82656
2409.619,99.82479
2410.101,99.82256
2410.583,99.82002
2411.065,99.81757
2411.548,99.81571
2412.03,99.81487
2412.512,99.81516
2412.994,99.81646
2413.476,99.81831
2413.958,99.82026
2414.44,99.82181
2414.922,99.82265
2415.405,99.82265
2415.887,99.82193
2416.369,99.8206
2416.851,99.819
2417.333,99.81754
2417.815,99.81657
2418.297,99.81637
2418.779,99.81705
2419.262,99.81838
2419.744,99.81977
2420.226,99.82047
2420.708,99.81969
2421.19,99.81692
2421.672,99.81214
2422.154,99.80587
2422.636,99.7991
2423.119,99.79293
2423.601,99.78833
2424.083,99.78583
2424.565,99.78559
2425.047,99.78716
2425.529,99.78983
2426.011,99.79274
2426.493,99.79501
2426.976,99.79578
2427.458,99.79457
2427.94,99.79108
2428.422,99.7855
2428.904,99.77846
2429.386,99.77093
2429.868,99.76401
2430.35,99.75857
2430.833,99.75511
2431.314,99.75341
2431.797,99.75277
2432.279,99.75224
2432.761,99.75097
2433.243,99.74851
2433.725,99.74503
2434.207,99.74117
2434.689,99.73777
2435.171,99.73555
2435.654,99.73481
2436.136,99.73545
2436.618,99.73708
2437.1,99.73923
2437.582,99.74146
2438.064,99.74356
2438.546,99.7455
2439.028,99.74718
2439.51,99.74846
2439.993,99.74906
2440.475,99.74875
2440.957,99.74738
2441.439,99.74508
2441.921,99.74231
2442.403,99.73969
2442.885,99.73777
2443.367,99.73698
2443.85,99.73724
2444.332,99.73819
2444.814,99.73917
2445.296,99.73935
2445.778,99.73819
2446.26,99.73525
2446.742,99.73039
2447.224,99.72394
2447.707,99.71621
2448.188,99.70774
2448.671,99.69893
2449.153,99.69021
2449.635,99.68188
2450.117,99.67416
2450.599,99.66738
2451.081,99.6618
2451.563,99.65779
2452.045,99.65569
2452.528,99.65571
2453.01,99.65789
2453.492,99.66201
2453.974,99.66752
2454.456,99.67379
2454.938,99.68008
2455.42,99.68583
2455.902,99.69054
2456.385,99.69389
2456.867,99.69571
2457.349,99.69587
2457.831,99.69433
2458.313,99.69116
2458.795,99.68665
2459.277,99.68146
2459.759,99.67634
2460.241,99.6722
2460.724,99.66964
2461.206,99.66894
2461.688,99.66985
2462.17,99.67167
2462.652,99.67364
2463.134,99.67495
2463.616,99.67535
2464.098,99.67492
2464.581,99.67408
2465.062,99.67345
2465.545,99.67341
2466.027,99.67414
2466.509,99.67547
2466.991,99.67705
2467.473,99.67847
2467.955,99.67953
2468.438,99.68006
2468.919,99.67999
2469.402,99.67926
2469.884,99.67785
2470.366,99.67559
2470.848,99.6725
2471.33,99.66866
2471.812,99.66423
2472.294,99.65957
2472.776,99.65508
2473.259,99.65102
2473.741,99.64771
2474.223,99.64536
2474.705,99.64417
2475.187,99.64437
2475.669,99.64627
2476.151,99.64998
2476.633,99.65544
2477.116,99.66225
2477.598,99.6696
2478.08,99.67645
2478.562,99.68168
2479.044,99.68436
2479.526,99.68407
2480.008,99.68083
2480.49,99.67524
2480.973,99.66825
2481.455,99.66103
2481.937,99.65466
2482.419,99.64988
2482.901,99.647
2483.383,99.64576
2483.865,99.64546
2484.347,99.64515
2484.83,99.64395
2485.312,99.6413
2485.794,99.63708
2486.276,99.6317
2486.758,99.62587
2487.24,99.62039
2487.722,99.6159
2488.204,99.61272
2488.687,99.61072
2489.168,99.60961
2489.651,99.60902
2490.133,99.60858
2490.615,99.60816
2491.097,99.60764
2491.579,99.60702
2492.061,99.60626
2492.543,99.60547
2493.025,99.60487
2493.508,99.6048
2493.99,99.60569
2494.472,99.60783
2494.954,99.61115
2495.436,99.61507
2495.918,99.61855
2496.4,99.62028
2496.882,99.61916
2497.365,99.61481
2497.847,99.60744
2498.329,99.59817
2498.811,99.5883
2499.293,99.57915
2499.775,99.57155
2500.257,99.56563
2500.739,99.5612
2501.221,99.55791
2501.704,99.55565
2502.186,99.55461
2502.668,99.55523
2503.15,99.55781
2503.632,99.56219
2504.114,99.56773
2504.596,99.57317
2505.078,99.57718
2505.561,99.57871
2506.042,99.57726
2506.525,99.57311
2507.007,99.56702
2507.489,99.55996
2507.971,99.55283
2508.453,99.54625
2508.935,99.54049
2509.417,99.53568
2509.899,99.53189
2510.382,99.52922
2510.864,99.52793
2511.346,99.5283
2511.828,99.53048
2512.31,99.53455
2512.792,99.5404
2513.274,99.54764
2513.756,99.55556
2514.239,99.56326
2514.721,99.56953
2515.203,99.57318
2515.685,99.57312
2516.167,99.56895
2516.649,99.56097
2517.131,99.55038
2517.613,99.53897
2518.095,99.52885
2518.578,99.52162
2519.06,99.51824
2519.542,99.51859
2520.024,99.52174
2520.506,99.52628
2520.988,99.53062
2521.47,99.53358
2521.952,99.5345
2522.435,99.5331
2522.917,99.52948
2523.399,99.52396
2523.881,99.51703
2524.363,99.50919
2524.845,99.50116
2525.327,99.4937
2525.809,99.48746
2526.292,99.48289
2526.773,99.48018
2527.256,99.47898
2527.738,99.47883
2528.22,99.47925
2528.702,99.47977
2529.184,99.48022
2529.666,99.48054
2530.148,99.48073
2530.63,99.48067
2531.113,99.48019
2531.595,99.47907
2532.077,99.47729
2532.559,99.47517
2533.041,99.47327
2533.523,99.47225
2534.005,99.47265
2534.487,99.4744
2534.969,99.47704
2535.452,99.47969
2535.934,99.48137
2536.416,99.48154
2536.898,99.48012
2537.38,99.47762
2537.862,99.47485
2538.344,99.47263
2538.826,99.47132
2539.309,99.4707
2539.791,99.47012
2540.273,99.46872
2540.755,99.46579
2541.237,99.46102
2541.719,99.45467
2542.201,99.44742
2542.683,99.44021
2543.166,99.43385
2543.647,99.42897
2544.13,99.4258
2544.612,99.42419
2545.094,99.42384
2545.576,99.42439
2546.058,99.42549
2546.54,99.42699
2547.022,99.4289
2547.504,99.43127
2547.987,99.43397
2548.469,99.43683
2548.951,99.43929
2549.433,99.44075
2549.915,99.44057
2550.397,99.43839
2550.879,99.4343
2551.361,99.42896
2551.844,99.42342
2552.326,99.41882
2552.808,99.41602
2553.29,99.41542
2553.772,99.41677
2554.254,99.41935
2554.736,99.4222
2555.218,99.42471
2555.701,99.42657
2556.183,99.42799
2556.665,99.42931
2557.147,99.43088
2557.629,99.43272
2558.111,99.4343
2558.593,99.43481
2559.075,99.43345
2559.558,99.42978
2560.04,99.4238
2560.522,99.41623
2561.004,99.40819
2561.486,99.40092
2561.968,99.39528
2562.45,99.39182
2562.932,99.3905
2563.415,99.39082
2563.896,99.39201
2564.379,99.39339
2564.861,99.39442
2565.343,99.39471
2565.825,99.39416
2566.307,99.3928
2566.789,99.3907
2567.271,99.38789
2567.753,99.38443
2568.236,99.38034
2568.718,99.37579
2569.2,99.37097
2569.682,99.36636
2570.164,99.36253
2570.646,99.36003
2571.128,99.35927
2571.61,99.36033
2572.093,99.36288
2572.575,99.36634
2573.057,99.36985
2573.539,99.37269
2574.021,99.37442
2574.503,99.37511
2574.985,99.37521
2575.467,99.37531
2575.949,99.37607
2576.432,99.37775
2576.914,99.38025
2577.396,99.383
2577.878,99.38536
2578.36,99.38667
2578.842,99.38661
2579.324,99.38516
2579.806,99.38262
2580.289,99.37936
2580.771,99.37579
2581.253,99.37218
